cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,scenario_id,probability,scenario_description,timestamp,simulations
2020,President,polls-plus,9/6/2020,Trump,Biden,"",4,.8361,Biden wins popular vote,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",3,.1639,Trump wins popular vote,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",2,.05295,Recount (1+ decisive states within 0.5 ppt),21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",1,.005225,Electoral College deadlock (No candidate gets 270 electoral votes),21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",14,.87455,Biden wins at least one state Trump won in 2016,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",13,.4143,Trump wins at least one state Clinton won in 2016,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",12,.000775,Map exactly the same as in 2016,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",11,.288225,Biden landslide (double-digit popular vote margin),21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",10,.0087,Trump landslide (double-digit popular vote margin),21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",9,.77755,Biden majority (at least 50 percent of the vote),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",8,.121575,Trump majority (at least 50 percent of the vote),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",6,.131,Biden wins popular vote but loses Electoral College,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",5,.001125,Trump wins popular vote but loses Electoral College,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",4,.83555,Biden wins popular vote,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",3,.16445,Trump wins popular vote,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",2,.052175,Recount (1+ decisive states within 0.5 ppt),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",1,.00455,Electoral College deadlock (No candidate gets 270 electoral votes),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",14,.875375,Biden wins at least one state Trump won in 2016,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",13,.42285,Trump wins at least one state Clinton won in 2016,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",12,.000775,Map exactly the same as in 2016,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",11,.282225,Biden landslide (double-digit popular vote margin),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",10,.0099,Trump landslide (double-digit popular vote margin),22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",9,.78015,Biden majority (at least 50 percent of the vote),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",8,.11985,Trump majority (at least 50 percent of the vote),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",6,.1273125,Biden wins popular vote but loses Electoral College,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",5,.001175,Trump wins popular vote but loses Electoral College,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",4,.836775,Biden wins popular vote,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",3,.163225,Trump wins popular vote,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",2,.0509,Recount (1+ decisive states within 0.5 ppt),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",1,.005075,Electoral College deadlock (No candidate gets 270 electoral votes),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",14,.8756,Biden wins at least one state Trump won in 2016,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",13,.420675,Trump wins at least one state Clinton won in 2016,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",12,.00075,Map exactly the same as in 2016,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",11,.286475,Biden landslide (double-digit popular vote margin),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",10,.010175,Trump landslide (double-digit popular vote margin),22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",9,.7725,Biden majority (at least 50 percent of the vote),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",8,.12655,Trump majority (at least 50 percent of the vote),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",6,.126475,Biden wins popular vote but loses Electoral College,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",5,.0011875,Trump wins popular vote but loses Electoral College,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",4,.829325,Biden wins popular vote,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",3,.170675,Trump wins popular vote,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",2,.0536,Recount (1+ decisive states within 0.5 ppt),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",1,.005475,Electoral College deadlock (No candidate gets 270 electoral votes),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",14,.8687,Biden wins at least one state Trump won in 2016,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",13,.425575,Trump wins at least one state Clinton won in 2016,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",12,.00065,Map exactly the same as in 2016,21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",11,.28515,Biden landslide (double-digit popular vote margin),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",10,.01145,Trump landslide (double-digit popular vote margin),21:55:03  3 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",9,.77255,Biden majority (at least 50 percent of the vote),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",8,.12755,Trump majority (at least 50 percent of the vote),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",6,.12325,Biden wins popular vote but loses Electoral College,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",5,.0013125,Trump wins popular vote but loses Electoral College,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",4,.82765,Biden wins popular vote,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",3,.17235,Trump wins popular vote,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",2,.0534,Recount (1+ decisive states within 0.5 ppt),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",1,.004775,Electoral College deadlock (No candidate gets 270 electoral votes),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",14,.8695,Biden wins at least one state Trump won in 2016,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",13,.429475,Trump wins at least one state Clinton won in 2016,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",12,.000575,Map exactly the same as in 2016,21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",11,.28275,Biden landslide (double-digit popular vote margin),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/2/2020,Trump,Biden,"",10,.011425,Trump landslide (double-digit popular vote margin),21:52:26  2 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",9,.753825,Biden majority (at least 50 percent of the vote),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",8,.141075,Trump majority (at least 50 percent of the vote),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",6,.1219375,Biden wins popular vote but loses Electoral College,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",5,.0012125,Trump wins popular vote but loses Electoral College,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",4,.81115,Biden wins popular vote,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",3,.18885,Trump wins popular vote,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",2,.052175,Recount (1+ decisive states within 0.5 ppt),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",1,.00465,Electoral College deadlock (No candidate gets 270 electoral votes),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",14,.855725,Biden wins at least one state Trump won in 2016,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",13,.4473,Trump wins at least one state Clinton won in 2016,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",12,.0007,Map exactly the same as in 2016,19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",11,.267,Biden landslide (double-digit popular vote margin),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,9/1/2020,Trump,Biden,"",10,.01245,Trump landslide (double-digit popular vote margin),19:06:02  1 Sep 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",9,.7484,Biden majority (at least 50 percent of the vote),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",8,.14475,Trump majority (at least 50 percent of the vote),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",6,.1325,Biden wins popular vote but loses Electoral College,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",5,.000925,Trump wins popular vote but loses Electoral College,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",4,.807925,Biden wins popular vote,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",3,.192075,Trump wins popular vote,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",2,.055975,Recount (1+ decisive states within 0.5 ppt),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",1,.00475,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",14,.8478,Biden wins at least one state Trump won in 2016,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",13,.459575,Trump wins at least one state Clinton won in 2016,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",12,.000925,Map exactly the same as in 2016,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",11,.2615,Biden landslide (double-digit popular vote margin),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",10,.014075,Trump landslide (double-digit popular vote margin),19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",9,.753625,Biden majority (at least 50 percent of the vote),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",8,.141525,Trump majority (at least 50 percent of the vote),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",6,.124625,Biden wins popular vote but loses Electoral College,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",5,.001075,Trump wins popular vote but loses Electoral College,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",4,.8121,Biden wins popular vote,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",3,.1879,Trump wins popular vote,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",2,.050775,Recount (1+ decisive states within 0.5 ppt),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",1,.0041,Electoral College deadlock (No candidate gets 270 electoral votes),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",14,.85215,Biden wins at least one state Trump won in 2016,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",13,.449825,Trump wins at least one state Clinton won in 2016,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",12,.0009,Map exactly the same as in 2016,20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",11,.2813,Biden landslide (double-digit popular vote margin),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/30/2020,Trump,Biden,"",10,.01395,Trump landslide (double-digit popular vote margin),20:23:02 30 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",9,.7558,Biden majority (at least 50 percent of the vote),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",8,.142575,Trump majority (at least 50 percent of the vote),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",6,.122575,Biden wins popular vote but loses Electoral College,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",5,.0012375,Trump wins popular vote but loses Electoral College,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",4,.811675,Biden wins popular vote,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",3,.188325,Trump wins popular vote,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",2,.050175,Recount (1+ decisive states within 0.5 ppt),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",1,.004275,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",14,.8523,Biden wins at least one state Trump won in 2016,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",13,.445325,Trump wins at least one state Clinton won in 2016,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",12,.00075,Map exactly the same as in 2016,19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",11,.287075,Biden landslide (double-digit popular vote margin),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/29/2020,Trump,Biden,"",10,.014275,Trump landslide (double-digit popular vote margin),19:00:02 29 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",9,.758225,Biden majority (at least 50 percent of the vote),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",8,.141,Trump majority (at least 50 percent of the vote),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",6,.1207125,Biden wins popular vote but loses Electoral College,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",5,.00145,Trump wins popular vote but loses Electoral College,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",4,.813775,Biden wins popular vote,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",3,.186225,Trump wins popular vote,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",2,.049725,Recount (1+ decisive states within 0.5 ppt),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",1,.003975,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",14,.85265,Biden wins at least one state Trump won in 2016,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",13,.4455,Trump wins at least one state Clinton won in 2016,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",12,.000575,Map exactly the same as in 2016,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",11,.2872,Biden landslide (double-digit popular vote margin),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",10,.013375,Trump landslide (double-digit popular vote margin),19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",9,.761,Biden majority (at least 50 percent of the vote),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",8,.137525,Trump majority (at least 50 percent of the vote),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",6,.11955,Biden wins popular vote but loses Electoral College,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",5,.000925,Trump wins popular vote but loses Electoral College,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",4,.817125,Biden wins popular vote,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",3,.182875,Trump wins popular vote,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",2,.0495,Recount (1+ decisive states within 0.5 ppt),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",1,.0042,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",14,.8634,Biden wins at least one state Trump won in 2016,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",13,.44245,Trump wins at least one state Clinton won in 2016,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",12,.00045,Map exactly the same as in 2016,19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",11,.282425,Biden landslide (double-digit popular vote margin),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/27/2020,Trump,Biden,"",10,.01275,Trump landslide (double-digit popular vote margin),19:00:04 27 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",9,.759575,Biden majority (at least 50 percent of the vote),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",8,.141,Trump majority (at least 50 percent of the vote),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",6,.1182625,Biden wins popular vote but loses Electoral College,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",5,.0011375,Trump wins popular vote but loses Electoral College,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",4,.814625,Biden wins popular vote,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",3,.185375,Trump wins popular vote,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",2,.04965,Recount (1+ decisive states within 0.5 ppt),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",1,.0039,Electoral College deadlock (No candidate gets 270 electoral votes),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",14,.8648,Biden wins at least one state Trump won in 2016,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",13,.445825,Trump wins at least one state Clinton won in 2016,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",12,.00055,Map exactly the same as in 2016,19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",11,.280575,Biden landslide (double-digit popular vote margin),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/26/2020,Trump,Biden,"",10,.0137,Trump landslide (double-digit popular vote margin),19:01:03 26 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",9,.784825,Biden majority (at least 50 percent of the vote),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",8,.12325,Trump majority (at least 50 percent of the vote),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",6,.1106125,Biden wins popular vote but loses Electoral College,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",5,.001175,Trump wins popular vote but loses Electoral College,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",4,.83715,Biden wins popular vote,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",3,.16285,Trump wins popular vote,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",2,.0485,Recount (1+ decisive states within 0.5 ppt),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",1,.003675,Electoral College deadlock (No candidate gets 270 electoral votes),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",14,.8784,Biden wins at least one state Trump won in 2016,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",13,.417425,Trump wins at least one state Clinton won in 2016,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",12,.000375,Map exactly the same as in 2016,23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",11,.309175,Biden landslide (double-digit popular vote margin),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/25/2020,Trump,Biden,"",10,.011975,Trump landslide (double-digit popular vote margin),23:50:03 25 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",9,.78225,Biden majority (at least 50 percent of the vote),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",8,.1258,Trump majority (at least 50 percent of the vote),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",6,.1069125,Biden wins popular vote but loses Electoral College,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",5,.0010875,Trump wins popular vote but loses Electoral College,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",4,.834525,Biden wins popular vote,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",3,.165475,Trump wins popular vote,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",2,.0462,Recount (1+ decisive states within 0.5 ppt),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",1,.00345,Electoral College deadlock (No candidate gets 270 electoral votes),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",14,.87855,Biden wins at least one state Trump won in 2016,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",13,.418425,Trump wins at least one state Clinton won in 2016,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",12,.000275,Map exactly the same as in 2016,20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",11,.310575,Biden landslide (double-digit popular vote margin),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/24/2020,Trump,Biden,"",10,.011225,Trump landslide (double-digit popular vote margin),20:38:02 24 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",9,.783075,Biden majority (at least 50 percent of the vote),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",8,.125525,Trump majority (at least 50 percent of the vote),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",6,.1032875,Biden wins popular vote but loses Electoral College,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",5,.001075,Trump wins popular vote but loses Electoral College,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",4,.833375,Biden wins popular vote,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",3,.166625,Trump wins popular vote,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",2,.04645,Recount (1+ decisive states within 0.5 ppt),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",1,.003075,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",14,.877675,Biden wins at least one state Trump won in 2016,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",13,.412875,Trump wins at least one state Clinton won in 2016,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",12,.000325,Map exactly the same as in 2016,19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",11,.321825,Biden landslide (double-digit popular vote margin),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/23/2020,Trump,Biden,"",10,.011225,Trump landslide (double-digit popular vote margin),19:00:03 23 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",9,.781775,Biden majority (at least 50 percent of the vote),19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",8,.1258,Trump majority (at least 50 percent of the vote),19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",6,.1075875,Biden wins popular vote but loses Electoral College,19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",5,.0015375,Trump wins popular vote but loses Electoral College,19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",4,.8333,Biden wins popular vote,19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",3,.1667,Trump wins popular vote,19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",2,.04665,Recount (1+ decisive states within 0.5 ppt),19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",1,.0035,Electoral College deadlock (No candidate gets 270 electoral votes),19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",14,.8798,Biden wins at least one state Trump won in 2016,19:00:03 22 Aug 2020,40000
2020,President,polls-plus,8/22/2020,Trump,Biden,"",13,.41575,Trump wins at least one state Clinton won in 2016,19:00:03 22 Aug 2020,40000
